parentUUID,rawTitle,cleanTitle,secondaryLanguageTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
3197cae1-4a5a-4457-919c-d802189445cf,Bad Boys for Life,Bad Boys for Life,,34900000,Bad Boys for Life,100,https://www.imdb.com/title/tt1502397/,"Action, Comedy, Crime",Film,6.5,173K,2,6,154,11,1,1,2,3,8,2,1,53,6,36,146,50,186,267,47,31,48,7,284
c714805c-1de1-4449-81f8-5e90c89d7faa,Bullet Train,Bullet Train,,34400000,Bullet Train,100,https://www.imdb.com/title/tt12593682/,"Action, Comedy, Thriller",Film,7.3,410K,1,2,84,8,1,1,1,2,3,1,1,18,3,8,69,23,83,97,20,24,38,1,91
d051499b-e971-4b27-9304-2f3a27bda627,Jurassic World,Jurassic World,,34000000,Jurassic World,100,https://www.imdb.com/title/tt0369610/,"Action, Adventure, Sci-Fi",Film,6.9,674K,1,7,241,6,1,1,1,1,6,1,2,47,8,20,189,52,105,193,26,34,128,5,229
7560903f-c1d7-4b9c-ab8e-c4b273eca590,The Bad Guys (2022),The Bad Guys,,32700000,The Bad Guys,100,https://www.imdb.com/title/tt8115900/,"Animation, Action, Adventure",Film,6.8,57K,1,4,17,5,1,,1,1,1,,1,1,14,,25,22,,,,18,27,1,86
f602edb1-64fc-401e-bedd-359be0893e41,Through My Window // A través de mi ventana,Through My Window,,33000000,Through My Window,100,https://www.imdb.com/title/tt14463484/,"Comedy, Drama, Romance",Film,5.5,17K,1,2,15,5,1,1,1,1,,1,,4,5,7,4,12,2,40,1,6,2,1,13
5ddf3db7-9e43-42a6-98ea-b3c5db226333,White Noise,White Noise,,33500000,White Noise,100,https://www.imdb.com/title/tt6160448/,"Comedy, Drama, Horror",Film,5.7,44K,1,2,180,7,1,1,1,1,3,1,1,37,7,12,75,50,49,90,24,21,159,2,105
ad371056-bd4e-4eea-b54f-dd67de042184,Prisoners (2013),Prisoners,,33900000,Prisoners,100,https://www.imdb.com/title/tt1392214/,"Crime, Drama, Mystery",Film,8.1,795K,1,1,72,10,1,1,2,2,1,1,1,14,3,3,70,39,59,65,19,21,28,1,98
e19f108e-fe57-42c9-9dd3-b6815285c6f1,Shooter (2007),Shooter,,32300000,Shooter,100,https://www.imdb.com/title/tt0822854/,"Action, Drama, Thriller",Film,7.1,352K,1,2,100,4,1,1,2,1,1,1,1,17,7,19,76,34,103,137,22,19,68,4,162
0280433d-db2c-419f-a4bb-f8f0615f170d,Pitch Perfect,Pitch Perfect,,31900000,Pitch Perfect,100,https://www.imdb.com/title/tt1981677/,"Comedy, Music, Romance",Film,7.1,328K,1,2,167,8,2,1,1,2,1,1,1,14,2,4,29,30,2,47,9,15,28,3,79
e2134f4d-fd28-4603-899b-964e21f4cd55,Me Time,Me Time,,32100000,Me Time,100,https://www.imdb.com/title/tt14309446/,Comedy,Film,5.1,40K,1,1,70,7,1,1,1,1,1,1,1,31,6,7,31,25,18,46,19,13,17,4,77
f6e9d16f-c0cc-42da-9e84-48042978f991,My Name Is Vendetta // Il Mio Nome è Vendetta,My Name Is Vendetta,,32100000,My Name Is Vendetta,100,https://www.imdb.com/title/tt15229674/,"Action, Crime, Drama",Film,5.5,5.6K,1,7,15,5,2,1,1,1,1,,1,,4,4,7,14,29,14,,5,1,2,6
9ed1812d-ebf9-45e4-8618-ac63ce502b3a,Bad Boys II,Bad Boys II,,31100000,Bad Boys II,100,https://www.imdb.com/title/tt0172156/,"Action, Comedy, Crime",Film,6.6,265K,1,6,129,7,1,1,3,3,3,1,2,23,5,14,78,51,95,91,14,27,35,16,133
b3e9ac15-f01a-4027-a22a-c2caa50d07a4,Over the Hedge,Over the Hedge,,31700000,Over the Hedge,100,https://www.imdb.com/title/tt0327084/,"Animation, Adventure, Comedy",Film,6.7,188K,2,9,44,5,1,,1,1,2,,1,,15,,61,38,1,,,21,80,5,126
57ecc15b-73e9-4a8f-bdbf-5b1fb8639fce,Mission Majnu // मिशन मजनू,Mission Majnu,,31200000,Mission Majnu,100,https://www.imdb.com/title/tt13131232/,"Action, Drama, History",Film,7.0,44K,1,3,67,14,4,1,2,2,1,,2,4,7,11,3,18,3,12,6,8,7,2,10
684a76b6-fc93-4e1c-81ba-c43c7b99a6e7,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,,31400000,The SpongeBob Movie: Sponge on the Run,97.37,https://www.imdb.com/title/tt4823776/,"Animation, Adventure, Comedy",Film,5.9,21K,1,7,70,4,2,1,1,7,3,2,2,29,21,10,104,33,20,52,12,13,60,3,161
fd1494c8-2366-4d49-b568-71ad5a85072f,Where the Crawdads Sing,Where the Crawdads Sing,,31000000,Where the Crawdads Sing,100,https://www.imdb.com/title/tt9411972/,"Drama, Mystery, Romance",Film,7.2,116K,1,2,55,8,1,1,1,1,1,2,1,16,4,8,27,32,14,40,15,15,86,3,57
45e09ba0-2ca2-4cc3-8f78-0b2d1d8095dc,Still Time // Era ora,Still Time,,30800000,Still Time,100,https://www.imdb.com/title/tt15654800/,"Comedy, Drama",Film,6.6,4K,1,2,21,7,1,1,1,2,,1,1,4,4,4,11,7,6,20,3,11,,1,17
13036c02-309d-41ef-8299-21df2780254b,Enola Holmes 2,Enola Holmes 2,,30600000,Enola Holmes 2,100,https://www.imdb.com/title/tt14641788/,"Action, Adventure, Crime",Film,6.8,97K,1,4,98,10,1,1,1,1,5,,1,25,8,13,66,35,17,48,23,24,17,4,53
8fd67440-0443-42b8-9462-b62c9d67e299,Tonight You're Sleeping with Me // Dzisiaj śpisz ze mną,Tonight You're Sleeping with Me,,30300000,Tonight You're Sleeping with Me,96.77,https://www.imdb.com/title/tt26548664/,"Drama, Romance",Film,3.8,1K,1,3,21,2,1,1,1,1,,,1,4,20,3,7,12,5,16,3,14,3,,12
206fef93-206b-42f3-82bd-992473f73ec2,Spenser Confidential,Spenser Confidential,,30100000,Spenser Confidential,100,https://www.imdb.com/title/tt8629748/,"Action, Comedy, Crime",Film,6.2,97K,1,4,149,9,1,1,1,3,3,2,1,12,3,11,48,33,45,99,13,21,15,2,76
0069c0e8-cada-4d08-b3f7-5b38932856cd,The Adam Project,The Adam Project,,30100000,The Adam Project,100,https://www.imdb.com/title/tt2463208/,"Action, Adventure, Comedy",Film,6.7,227K,1,4,18,15,1,1,2,1,6,2,1,14,12,15,51,28,33,60,19,22,44,2,81
532b6d79-d78a-4491-bbb5-5c8348487e73,In His Shadow // Le Roi des ombres,In His Shadow,,30100000,In His Shadow,100,https://www.imdb.com/title/tt26763229/,"Crime, Drama, Thriller",Film,4.8,860,1,1,47,6,2,2,1,2,,1,1,8,10,5,45,20,14,29,5,26,19,1,15
21f926cc-bafd-47ad-bcaf-edbb6318d23e,The Good Nurse,The Good Nurse,,30000000,The Good Nurse,100,https://www.imdb.com/title/tt4273800/,"Biography, Crime, Drama",Film,6.8,78K,1,2,47,8,1,1,1,2,1,1,1,9,4,3,18,15,5,25,12,13,6,1,31
462c87cd-9db9-42c2-b9af-c562c6577e38,Mrs. Chatterjee vs Norway // मिसेज़ चैटर्जी vs नॉर्वे,Mrs. Chatterjee vs Norway,,29600000,Mrs. Chatterjee vs. Norway,92.31,https://www.imdb.com/title/tt14295590/,"Biography, Drama",Film,7.3,9.5K,1,3,44,12,2,1,1,1,1,,1,7,2,4,1,13,2,14,2,9,1,1,55
c5a6b5f4-a236-4462-9e53-cf20580c9d63,I See You,I See You,,30200000,I See You,100,https://www.imdb.com/title/tt6079516/,"Drama, Horror, Mystery",Film,6.8,65K,1,1,30,21,1,1,1,1,1,1,1,6,1,2,7,9,10,16,5,8,2,1,28
84a935a9-2f95-4265-bcfc-96f4eed90249,Noah (2014),Noah,,29500000,Noah,100,https://www.imdb.com/title/tt1959490/,"Action, Adventure, Drama",Film,5.8,265K,1,2,128,9,1,1,1,2,1,1,1,35,10,13,182,44,107,130,52,50,20,3,126
ec9dd89c-475e-4bfe-b538-2dea9ce38320,RRR (Hindi),RRR (Hindi),,29400000,RRR,100,https://www.imdb.com/title/tt8178634/,"Action, Drama",Film,7.8,165K,1,4,39,3,1,1,1,4,2,,1,3,1,8,9,7,33,18,1,8,39,3,30
c91850a1-47ab-4498-a80e-d8921fe18bbd,YES DAY,YES DAY,,29400000,Yes Day,100,https://www.imdb.com/title/tt8521876/,"Comedy, Family",Film,5.7,29K,1,4,108,13,1,1,1,,2,1,1,17,5,7,28,20,33,68,13,8,16,2,46
2c893362-9749-4224-b721-6f5688d9bb76,Day Shift,Day Shift,,29000000,Day Shift,100,https://www.imdb.com/title/tt13314558/,"Action, Comedy, Fantasy",Film,6.1,89K,1,3,31,10,1,1,1,2,2,2,1,40,7,7,36,25,89,91,19,12,21,3,116
7ee9ef3e-4e34-413c-a99a-233164eca718,The Man from Toronto,The Man from Toronto,,28900000,The Man from Toronto,100,https://www.imdb.com/title/tt11671006/,"Action, Adventure, Comedy",Film,5.8,59K,1,4,62,10,1,1,1,3,3,1,1,15,2,19,34,22,61,57,20,9,25,2,108
f3837499-896c-411d-9eca-b2d2ebe5e946,Trolls World Tour,Trolls World Tour,,28900000,Trolls World Tour,100,https://www.imdb.com/title/tt6587640/,"Animation, Adventure, Comedy",Film,6.1,28K,2,8,39,5,1,,1,1,1,,,,10,,29,23,,,,12,50,,120
7aa33e2d-8b8a-4bb8-936d-00dc59633f99,The Swimmers,The Swimmers,,28900000,The Swimmers,100,https://www.imdb.com/title/tt8745676/,"Biography, Drama, Sport",Film,7.4,35K,1,2,56,11,1,1,1,1,4,5,1,16,9,19,44,40,7,44,22,26,11,2,56
8dfa607f-556b-499c-924a-16a303a8bcd3,The Irishman,The Irishman,,28800000,The Irishman,100,https://www.imdb.com/title/tt1302006/,"Biography, Crime, Drama",Film,7.8,425K,1,2,476,20,1,1,1,1,3,2,2,68,10,17,111,32,75,107,47,25,24,5,201
d37c4111-ac6d-4ef2-9499-4b5475db257f,Honest Thief,Honest Thief,,28300000,Honest Thief,100,https://www.imdb.com/title/tt1838556/,"Action, Thriller",Film,6.0,57K,1,5,26,27,1,1,1,2,,1,1,6,3,5,33,25,29,49,7,21,19,1,95
89582cc1-110f-4918-ae1b-794fc6416a55,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,,28300000,Transformers: Revenge of the Fallen,97.14,https://www.imdb.com/title/tt1055369/,"Action, Adventure, Sci-Fi",Film,6.0,425K,1,3,134,14,1,1,4,3,6,1,1,18,5,21,135,35,115,143,31,30,92,2,209
fd415649-dae6-4079-a557-cd2c8bf25e21,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,,28200000,The Hunger Games: Catching Fire,96.77,https://www.imdb.com/title/tt1951264/,"Action, Adventure, Sci-Fi",Film,7.5,714K,1,3,199,9,1,1,1,1,4,1,1,111,10,15,140,36,115,149,52,22,191,2,186
35c0adaf-c2b4-48f7-bdfd-bad71531ff94,Fifty Shades Darker,Fifty Shades Darker,,28100000,Fifty Shades Darker,100,https://www.imdb.com/title/tt4465564/,"Drama, Mystery, Romance",Film,4.6,110K,1,2,53,4,1,1,1,3,3,1,2,16,4,16,53,18,33,80,23,21,67,4,79
84b8664d-aa68-48cb-8276-12c69c5aff91,Army of Thieves,Army of Thieves,,28100000,Army of Thieves,100,https://www.imdb.com/title/tt13024674/,"Action, Comedy, Crime",Film,6.4,87K,1,4,70,12,2,1,1,2,,1,1,9,13,13,57,28,33,65,25,17,32,2,82
0154ed84-6683-4aff-9c10-0184ab57ff24,The Angry Birds Movie,The Angry Birds Movie,,28000000,The Angry Birds Movie 2,91.3,https://www.imdb.com/title/tt6095472/,"Animation, Action, Adventure",Film,6.4,34K,2,3,77,7,1,2,2,1,,,,,6,,29,22,,,,10,51,,105
8e4580e9-3b00-45f7-be5b-67ab4fde0b9c,The Hangover,The Hangover,,28100000,The Hangover,100,https://www.imdb.com/title/tt1119646/,Comedy,Film,7.7,836K,1,2,108,10,1,1,1,2,2,1,1,18,5,5,38,26,42,65,15,16,33,3,77
edba6a29-4b50-4921-a924-8f8565193f82,The Old Guard,The Old Guard,,28100000,The Old Guard,100,https://www.imdb.com/title/tt7556122/,"Action, Thriller",Film,6.7,181K,1,3,65,12,2,2,1,3,5,1,1,37,12,29,137,46,100,155,42,32,47,6,155
583113f8-2f8b-4de7-85d9-ad22e2efd2eb,The Deep End of the Ocean,The Deep End of the Ocean,,28100000,The Deep End of the Ocean,100,https://www.imdb.com/title/tt0120646/,Drama,Film,6.3,19K,1,2,52,3,1,1,1,1,2,1,1,7,3,6,69,21,5,27,8,9,16,1,59
eb50e459-1a04-4a30-b4ec-578fcefaf39d,How I Became a Gangster // Jak zostalem gangsterem. Historia prawdziwa,How I Became a Gangster,,27900000,How I Became a Gangster,100,https://www.imdb.com/title/tt10804178/,"Crime, Drama",Film,6.9,4.7K,1,1,111,7,,1,2,3,,1,1,9,12,4,28,22,7,36,4,12,5,,29
0425d1b5-63d9-4845-84dd-d4a4916a0cfd,Transformers: Dark of the Moon,Transformers: Dark of the Moon,,28100000,Transformers: Dark of the Moon,96.67,https://www.imdb.com/title/tt1399103/,"Action, Adventure, Sci-Fi",Film,6.2,429K,1,1,197,12,1,1,3,4,6,1,1,38,5,9,203,42,228,202,25,65,125,3,339
4833bce6-6c93-4e2c-b075-090d37159a42,Class: Season 1 // क्लास: सीज़न 1,Class,,27700000,Class,100,https://www.imdb.com/title/tt0085346/,"Comedy, Drama, Romance",Film,6.0,12K,1,2,54,5,1,1,2,3,1,1,,4,1,3,10,15,7,10,4,4,9,1,11
53d79c6d-8346-4983-968e-1c244b257e57,Vivo,Vivo,,27500000,Vivo,100,https://www.imdb.com/title/tt6338498/,"Animation, Adventure, Comedy",Film,6.7,21K,2,4,51,10,2,1,1,3,3,,,,7,,44,23,,,,12,22,1,34
6ddfa721-afbc-488f-844b-25d4147bf59a,Kung Fu Panda 3,Kung Fu Panda 3,,27600000,Kung Fu Panda 3,100,https://www.imdb.com/title/tt2267968/,"Animation, Action, Adventure",Film,7.1,182K,2,4,38,8,1,,1,2,1,,,,21,,30,41,,,,30,214,,196
2b9076fe-c83d-4ad4-bb18-7505eaa175f0,Mission: Impossible - Fallout,Mission: Impossible - Fallout,,27300000,Mission: Impossible - Fallout,93.1,https://www.imdb.com/title/tt4912910/,"Action, Adventure, Thriller",Film,7.7,373K,1,2,127,10,1,1,1,2,10,3,1,45,24,43,160,31,151,257,66,39,25,4,216
c548ad28-d307-41c9-a364-520ffbea4370,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,,27300000,Hotel Transylvania 3: Summer Vacation,97.3,https://www.imdb.com/title/tt5220122/,"Animation, Adventure, Comedy",Film,6.3,84K,1,2,48,4,2,,1,1,1,,,,25,,50,33,,1,,16,61,1,34
4d0b592c-7f51-424a-89b4-e6425e9dcc0f,Army of the Dead,Army of the Dead,,27300000,Army of the Dead,100,https://www.imdb.com/title/tt0993840/,"Action, Crime, Drama",Film,5.8,186K,1,4,149,6,1,1,1,2,4,1,1,111,7,13,169,40,110,132,19,21,11,4,245
e2b4edfd-f0e6-4dde-9684-7ca648c6fb24,Tu Jhoothi Main Makkaar // तू झूठी मैं मक्कार,Tu Jhoothi Main Makkaar,,27100000,Tu Jhoothi Main Makkaar,100,https://www.imdb.com/title/tt8672856/,"Comedy, Romance",Film,6.0,27K,1,2,33,7,2,3,2,1,4,2,2,12,13,24,10,16,,28,10,9,13,,20
47c3f21e-dcbd-4e8d-9bb2-55a3b84dc71d,The Longest Yard (2005),The Longest Yard,,27100000,The Longest Yard,100,https://www.imdb.com/title/tt0398165/,"Comedy, Crime, Sport",Film,6.4,193K,1,3,157,12,1,1,1,1,2,1,1,21,3,15,69,30,51,67,21,13,40,2,104
a828ed90-01ad-49fd-9569-8159023145ea,The Secret Life of Pets,The Secret Life of Pets,,27100000,The Secret Life of Pets,100,https://www.imdb.com/title/tt2709768/,"Animation, Adventure, Comedy",Film,6.5,215K,1,3,31,4,1,,1,,1,,,,11,2,53,39,,,,22,215,1,40
42bc2de0-2efa-459e-88ce-56370c9e2d5e,Just Go With It,Just Go With It,,26800000,Just Go with It,100,https://www.imdb.com/title/tt1564367/,"Comedy, Romance",Film,6.4,263K,1,6,106,9,1,1,1,2,2,1,2,33,3,5,45,26,7,56,17,13,23,3,88
dce1d265-aff2-4530-9b18-ee850bfc704e,Dragged Across Concrete,Dragged Across Concrete,,26900000,Dragged Across Concrete,100,https://www.imdb.com/title/tt6491178/,"Action, Crime, Drama",Film,6.9,54K,1,1,47,15,2,1,1,4,1,1,1,12,2,5,13,14,16,21,6,8,3,1,30
6446eb4c-3f7d-4b19-977d-215669704935,Lady Chatterley's Lover,Lady Chatterley's Lover,,26800000,Lady Chatterley's Lover,95.65,https://www.imdb.com/title/tt14369780/,"Drama, Romance",Film,6.6,22K,1,2,36,5,1,1,2,1,2,1,1,10,6,11,28,22,4,37,18,22,15,1,45
33db687e-6b7e-4028-a870-3ba64983dab7,The Emoji Movie,The Emoji Movie,,26300000,The Emoji Movie,100,https://www.imdb.com/title/tt4877122/,"Animation, Adventure, Comedy",Film,3.4,70K,1,6,62,6,1,,1,1,1,,,,35,1,58,35,,1,,21,24,,40
b6bf6656-e195-4d92-9bba-94ee6fb4465f,Slumberland,Slumberland,,26400000,Slumberland,100,https://www.imdb.com/title/tt13320662/,"Adventure, Comedy, Drama",Film,6.7,32K,1,2,49,9,1,1,1,1,4,2,1,6,7,14,61,22,17,42,19,8,31,1,49
a11124d8-2557-43db-a87c-d8bacace391a,Lou,Lou,,26600000,Lou,100,https://www.imdb.com/title/tt5315210/,"Action, Adventure, Crime",Film,6.1,33K,1,3,19,9,1,1,2,1,,2,2,8,5,5,24,22,16,43,5,9,14,1,53
578436a2-3346-4a5e-b7dd-2049399144e0,Uncharted (2022),Uncharted,,26400000,Uncharted,100,https://www.imdb.com/title/tt1464335/,"Action, Adventure",Film,6.3,251K,1,6,32,22,1,1,2,6,16,4,2,20,13,40,130,36,117,156,60,23,28,7,123
fe0fdcab-1295-4fda-ab1c-5de75757fe89,Triple Frontier,Triple Frontier,,26500000,Triple Frontier,100,https://www.imdb.com/title/tt1488606/,"Action, Thriller",Film,6.5,144K,1,3,102,15,1,1,1,3,4,2,1,28,15,21,60,56,69,109,23,20,17,1,144
780dacac-def0-499f-92a5-575aaa2ecbcd,Anna Nicole Smith: You Don't Know Me,Anna Nicole Smith: You Don't Know Me,,26100000,Anna Nicole Smith: You Don't Know Me,94.44,https://www.imdb.com/title/tt16951452/,"Documentary, Biography",Film,6.4,3.2K,1,,7,14,1,2,,,,1,,,1,,,3,,4,,5,5,,2
03c98591-3856-4909-bf52-5627f418c18f,Hustle,Hustle,,25700000,Hustle,100,https://www.imdb.com/title/tt8009428/,"Comedy, Drama, Sport",Film,7.3,141K,1,2,309,21,1,1,3,1,6,4,2,15,8,20,56,39,17,88,24,13,17,1,98
6bb3b5eb-eafc-4fc3-aad8-9b5c5e4197ea,Knives Out,Knives Out,,26200000,Knives Out,100,https://www.imdb.com/title/tt8946378/,"Comedy, Crime, Drama",Film,7.9,762K,1,1,35,5,1,1,1,1,1,1,1,12,7,6,87,38,29,63,14,15,39,2,88
017c3ced-1ef1-4c06-b2c5-a70b2280cc8a,Army of One (2020),Army of One,,26200000,Army of One,100,https://www.imdb.com/title/tt7153488/,Action,Film,4.5,6.2K,1,4,50,19,2,1,1,2,,,,3,,4,1,9,10,10,1,1,1,,2
dfd6fa15-5e4e-4161-ae2c-ce657294f712,The Perfect Find,The Perfect Find,,25400000,The Perfect Find,100,https://www.imdb.com/title/tt8400584/,"Comedy, Drama, Romance",Film,5.2,3K,1,2,54,13,1,1,1,1,1,1,1,16,5,7,20,7,,20,6,12,12,1,37
32cc816d-c299-4f0f-b52a-597ba22735b6,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,,25500000,Madagascar 3: Europe's Most Wanted,94.12,https://www.imdb.com/title/tt1277953/,"Animation, Adventure, Comedy",Film,6.8,196K,3,5,31,5,1,,1,2,1,,,,19,,51,47,,3,,23,89,,220
154478ac-bafb-4b11-8d9d-d7ef7ce94579,365 Days (2020),365 Days,,25000000,365 Days,100,https://www.imdb.com/title/tt10886166/,"Drama, Romance",Film,3.3,97K,2,5,65,5,2,1,1,2,,1,2,10,17,3,26,16,5,31,3,8,3,1,49
0e5f0f2d-8c35-4d0f-bb61-2bebb81986b1,Fatherhood,Fatherhood,,25200000,Fatherhood,100,https://www.imdb.com/title/tt4733624/,"Comedy, Drama",Film,6.6,42K,1,4,79,17,1,1,1,1,3,2,1,20,6,13,12,22,4,43,12,10,11,2,42
73f8c334-16bb-467c-a576-b3a3a60509a0,The Karate Kid (2010),The Karate Kid,,30100000,The Karate Kid,100,https://www.imdb.com/title/tt0087538/,"Action, Drama, Family",Film,7.3,242K,1,1,60,3,1,1,3,3,,1,2,2,2,3,6,11,16,13,,4,43,1,5
c43f42f4-254a-45dd-8386-03d99b1c74b9,Don't Look Up,Don't Look Up,,25200000,Don't Look Up,92.31,https://www.imdb.com/title/tt11286314/,"Comedy, Drama, Sci-Fi",Film,7.2,590K,1,3,208,9,1,1,1,1,4,2,2,28,7,16,148,40,36,120,35,22,49,1,212
eb870f3b-1623-4e97-801e-1f2368476d2a,Resident Evil: Season 1,Resident Evil,,25200000,Resident Evil,100,https://www.imdb.com/title/tt0120804/,"Action, Horror, Sci-Fi",Film,6.6,286K,1,1,29,11,2,1,1,2,2,1,1,20,7,9,54,37,29,75,16,10,5,2,78
2670834e-4257-4f16-a907-34b890cc6d6b,Shehzada // शहज़ादा,Shehzada,,24800000,Shehzada,100,https://www.imdb.com/title/tt13130948/,"Action, Comedy, Drama",Film,4.5,31K,1,3,37,15,2,2,1,1,3,1,4,6,7,5,1,16,3,27,3,7,20,2,14
65cfe74c-2587-437f-9d88-3e49a1da1160,Heat (1995),Heat,,24500000,Heat,100,https://www.imdb.com/title/tt0113277/,"Action, Crime, Drama",Film,8.3,710K,1,1,88,6,1,1,4,1,1,1,1,6,3,8,38,66,42,50,10,22,33,1,72
6cfe9914-6d4a-4a3f-bc79-7b5183b376e7,Taxi Driver // 모범택시,Taxi Driver,,24800000,Taxi Driver,100,https://www.imdb.com/title/tt0075314/,"Crime, Drama",Film,8.2,908K,1,1,56,3,1,1,2,1,1,1,1,3,1,4,5,12,,14,1,4,10,1,17
a9e3d9f8-1b03-45b7-9621-622d913daca7,War Sailor: Limited Series // Krigsseileren: Miniserie,War Sailor: Limited Series,,24500000,War Sailor,100,https://www.imdb.com/title/tt17633184/,"Drama, War",Film,7.3,3.8K,1,1,40,20,1,1,2,1,4,1,1,8,1,8,12,21,10,24,5,,23,3,26
b54030b9-6f54-42c8-a6c4-5999105c09a3,Feel the Beat,Feel the Beat,,24300000,Feel the Beat,100,https://www.imdb.com/title/tt10714856/,"Comedy, Drama, Family",Film,6.3,13K,1,2,90,6,1,1,1,1,1,,1,12,5,6,12,14,6,27,8,6,12,1,22
cf7598ae-25e5-47ae-bde5-78348e78aa77,The Angry Birds Movie 2,The Angry Birds Movie 2,,24300000,The Angry Birds Movie 2,100,https://www.imdb.com/title/tt6095472/,"Animation, Action, Adventure",Film,6.4,34K,2,3,77,7,1,2,2,1,,,,,6,,29,22,,,,10,51,,105
09d89d08-ba57-439e-bcf0-b612c4e526ee,Nobody (2021),Nobody,,24200000,Nobody,100,https://www.imdb.com/title/tt7888964/,"Action, Crime, Drama",Film,7.4,318K,1,1,64,11,1,1,2,2,1,1,1,12,2,8,79,31,48,46,9,25,15,2,61
278c9717-e965-4961-b49b-d3646c0f8d4b,The Kissing Booth,The Kissing Booth,,24000000,The Kissing Booth,100,https://www.imdb.com/title/tt3799232/,"Comedy, Romance",Film,5.9,92K,1,2,37,6,1,1,1,2,,2,2,10,5,10,5,15,7,26,2,12,4,2,20
714f562f-3c23-44d2-b26d-dc1d8a35dfb0,We're the Millers,We're the Millers,,24000000,We're the Millers,94.12,https://www.imdb.com/title/tt1723121/,"Comedy, Crime",Film,7.0,482K,1,6,135,13,2,1,1,2,1,1,3,13,2,3,67,24,22,60,16,12,27,,81
ff611015-0ac6-4f2a-a32f-1312fc94aa4b,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,,23900000,The SpongeBob SquarePants Movie,100,https://www.imdb.com/title/tt0345950/,"Animation, Adventure, Comedy",Film,7.1,101K,2,8,49,9,2,1,1,4,2,1,1,15,8,3,60,41,11,40,3,22,35,3,56
591806e7-6451-48c3-8249-dc54922b5922,Sniper: Ultimate Kill,Sniper: Ultimate Kill,,23900000,Sniper: Ultimate Kill,95.24,https://www.imdb.com/title/tt6349302/,"Action, Drama, Thriller",Film,5.6,6.2K,2,3,25,5,1,1,1,2,1,2,1,5,4,6,4,17,3,15,,3,5,1,10
d4697d1f-40da-4dac-99b7-20df5c599bd7,Rango (2011),Rango,,23900000,Rango,100,https://www.imdb.com/title/tt1192628/,"Animation, Action, Adventure",Film,7.3,290K,1,4,36,9,1,1,1,3,1,,,,7,2,18,44,1,12,1,18,72,,78
3bdcaddd-2ee1-4d4b-b100-9f0fe2d3e321,Make Me Believe // Sen İnandır,Make Me Believe,,24000000,Make Me Believe,100,https://www.imdb.com/title/tt21257152/,"Comedy, Romance",Film,5.6,2.7K,2,1,10,2,1,1,,,,,,,,,,6,,4,,1,5,,2
424bffa0-f37e-4ef1-9b8d-f67226d4b004,Black Crab // Svart krabba,Black Crab,,23300000,Black Crab,100,https://www.imdb.com/title/tt6708668/,"Action, Adventure, Drama",Film,5.7,26K,1,4,27,10,,1,1,1,1,1,1,6,2,5,17,11,13,26,10,3,4,2,19
cc214245-0278-4906-bfce-310e79ff917e,Grown Ups 2,Grown Ups 2,,23700000,Grown Ups 2,100,https://www.imdb.com/title/tt2191701/,Comedy,Film,5.4,167K,1,5,190,6,1,1,1,1,1,1,1,30,5,10,92,32,65,94,26,11,20,1,124
cc7cd3ce-8d91-4813-a852-2c87d9b5781c,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,,23600000,Harry Potter and the Chamber of Secrets,100,https://www.imdb.com/title/tt0295297/,"Adventure, Family, Fantasy",Film,7.4,685K,1,2,134,7,1,1,1,1,7,1,1,31,6,13,134,44,31,64,23,16,32,3,150
27468e92-c504-417d-a998-5312f41666de,Hard Feelings // Hammerharte Jungs,Hard Feelings,,23600000,No Hard Feelings,81.25,https://www.imdb.com/title/tt15671028/,"Comedy, Romance",Film,6.4,144K,1,2,64,9,2,1,1,1,1,1,1,11,2,6,29,21,38,36,16,26,19,1,66
42de3aa7-fab9-4326-b6af-c2cd3c9a63cc,The Harder They Fall,The Harder They Fall,,23300000,The Harder They Fall,100,https://www.imdb.com/title/tt10696784/,"Action, Drama, Western",Film,6.6,70K,1,3,78,5,1,1,1,1,2,3,1,29,8,11,70,29,57,89,37,29,32,3,126
de5e5dff-89eb-40e8-88fb-f7e6176209a8,Inside Man (2006),Inside Man,,23100000,Inside Man,100,https://www.imdb.com/title/tt0454848/,"Crime, Drama, Mystery",Film,7.6,394K,1,1,107,7,1,1,1,1,1,1,1,13,5,5,54,34,31,59,10,20,122,1,99
